Sample_Type,RNA_File_ID,RNA_File_Name,Case_ID,Sample_ID,RNA_Sample_ID,Slide_Sample_ID,Slide_ID,Slide_File_Name
Primary Tumor,396db1f6-404e-47db-b7a9-edbb4b067174,bfe796aa-7f29-49d2-a72f-79a9acf12365.FPKM-UQ.txt.gz,TCGA-C8-A133,TCGA-C8-A133-01,TCGA-C8-A133-01A,TCGA-C8-A133-01Z,TCGA-C8-A133-01Z-00-DX1,TCGA-C8-A133-01Z-00-DX1.AFEE2057-2793-49E4-A477-E0DE3F6C67F9.svs
Primary Tumor,1cb2d8a2-2d00-4462-b424-dabac00a4be1,68b3162f-a77a-4630-a64a-26a33a2ecb12.FPKM-UQ.txt.gz,TCGA-C8-A134,TCGA-C8-A134-01,TCGA-C8-A134-01A,TCGA-C8-A134-01Z,TCGA-C8-A134-01Z-00-DX1,TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB.svs
Primary Tumor,8e276b10-3942-45b0-a821-66d934a735d9,48a95042-0ff3-41a6-a447-dc3a64d087fc.FPKM-UQ.txt.gz,TCGA-C8-A135,TCGA-C8-A135-01,TCGA-C8-A135-01A,TCGA-C8-A135-01Z,TCGA-C8-A135-01Z-00-DX1,TCGA-C8-A135-01Z-00-DX1.B69A605E-B577-4F43-9471-2C95312B05D9.svs
Primary Tumor,54ac4b62-a3a0-467f-ba60-de9269574186,ecefab08-36f5-4a49-9e4d-9e6def0d747e.FPKM-UQ.txt.gz,TCGA-C8-A137,TCGA-C8-A137-01,TCGA-C8-A137-01A,TCGA-C8-A137-01Z,TCGA-C8-A137-01Z-00-DX1,TCGA-C8-A137-01Z-00-DX1.87F3775D-A401-4D5E-843F-8FB1D4BE97F8.svs
Primary Tumor,e510bfb8-a439-4645-8d20-b2976f3ce609,0211f2ea-a4f6-4a57-8f98-66bf0a327479.FPKM-UQ.txt.gz,TCGA-C8-A138,TCGA-C8-A138-01,TCGA-C8-A138-01A,TCGA-C8-A138-01Z,TCGA-C8-A138-01Z-00-DX1,TCGA-C8-A138-01Z-00-DX1.845A0680-23A4-4A58-A9C4-2EE17BDBD371.svs
Primary Tumor,33da35f8-735c-4e17-805f-643fc0445ce3,62a17809-7816-47cf-959d-f00e5ea0c3b4.FPKM-UQ.txt.gz,TCGA-C8-A1HE,TCGA-C8-A1HE-01,TCGA-C8-A1HE-01A,TCGA-C8-A1HE-01Z,TCGA-C8-A1HE-01Z-00-DX1,TCGA-C8-A1HE-01Z-00-DX1.83A5D816-E3A6-46B8-B1B8-B31486EB686E.svs
Primary Tumor,c7d923a0-a854-470e-a6aa-bf6690ee47bf,baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM-UQ.txt.gz,TCGA-C8-A1HF,TCGA-C8-A1HF-01,TCGA-C8-A1HF-01A,TCGA-C8-A1HF-01Z,TCGA-C8-A1HF-01Z-00-DX1,TCGA-C8-A1HF-01Z-00-DX1.81EF9A57-54E1-4750-9816-5571FD18A297.svs
Primary Tumor,671707bb-0352-452e-9622-5ce614409eae,65bcca98-e3eb-40f6-9eed-84b1c09da28e.FPKM-UQ.txt.gz,TCGA-C8-A1HG,TCGA-C8-A1HG-01,TCGA-C8-A1HG-01A,TCGA-C8-A1HG-01Z,TCGA-C8-A1HG-01Z-00-DX1,TCGA-C8-A1HG-01Z-00-DX1.F2AB6D0F-4D6B-491F-915B-92E838E79D67.svs
Primary Tumor,b503bad6-6f8e-4d45-b4d6-84983106b8a6,e1877a07-b5ec-4ada-89cb-525e5abf966a.FPKM-UQ.txt.gz,TCGA-C8-A1HI,TCGA-C8-A1HI-01,TCGA-C8-A1HI-01A,TCGA-C8-A1HI-01Z,TCGA-C8-A1HI-01Z-00-DX1,TCGA-C8-A1HI-01Z-00-DX1.C6D0F8B8-55ED-477F-BAF7-AA05D0449CC8.svs
Primary Tumor,1d22215c-937f-4bf6-a36f-4a13851fd88b,d6608d24-28bc-4d51-b6d8-8fec450a858f.FPKM-UQ.txt.gz,TCGA-C8-A1HJ,TCGA-C8-A1HJ-01,TCGA-C8-A1HJ-01A,TCGA-C8-A1HJ-01Z,TCGA-C8-A1HJ-01Z-00-DX1,TCGA-C8-A1HJ-01Z-00-DX1.745159F1-85E7-4CC0-B088-E1CA91916FB8.svs
Primary Tumor,ed62a462-5cf4-4613-a2fb-a99c357febf7,c6bcced6-eb76-43f3-963a-967f1cbfec38.FPKM-UQ.txt.gz,TCGA-C8-A1HK,TCGA-C8-A1HK-01,TCGA-C8-A1HK-01A,TCGA-C8-A1HK-01Z,TCGA-C8-A1HK-01Z-00-DX1,TCGA-C8-A1HK-01Z-00-DX1.A15F452B-1260-4106-86D1-05F00082F0CE.svs
Primary Tumor,46d41b4f-a6c6-4ee0-b975-0adc9f66ed55,a3884915-b232-4c1f-b87a-d0a196ae7aeb.FPKM-UQ.txt.gz,TCGA-C8-A1HL,TCGA-C8-A1HL-01,TCGA-C8-A1HL-01A,TCGA-C8-A1HL-01Z,TCGA-C8-A1HL-01Z-00-DX1,TCGA-C8-A1HL-01Z-00-DX1.CC21CAE9-DE48-4ADE-A959-5A99010AAFAC.svs
Primary Tumor,a91f4692-1ac9-4e81-9280-487ebf5d2f98,f966cb98-e661-453d-b1ae-aacf5876520a.FPKM-UQ.txt.gz,TCGA-C8-A1HM,TCGA-C8-A1HM-01,TCGA-C8-A1HM-01A,TCGA-C8-A1HM-01Z,TCGA-C8-A1HM-01Z-00-DX1,TCGA-C8-A1HM-01Z-00-DX1.F93C3F56-3AA6-4D38-B51E-4694CBEA3830.svs
Primary Tumor,872570a8-e654-4bb6-8ac0-a783a940205b,2163b681-ae29-4907-8f15-6c3665eae736.FPKM-UQ.txt.gz,TCGA-C8-A1HN,TCGA-C8-A1HN-01,TCGA-C8-A1HN-01A,TCGA-C8-A1HN-01Z,TCGA-C8-A1HN-01Z-00-DX1,TCGA-C8-A1HN-01Z-00-DX1.7EBBEAB1-EBB7-456F-8848-AFE2263242B7.svs
Primary Tumor,ffb5a4f6-b601-4536-aade-d82cfb90e5d9,9f0897a4-db0c-43f8-9d75-8debe9b6c847.FPKM-UQ.txt.gz,TCGA-C8-A1HO,TCGA-C8-A1HO-01,TCGA-C8-A1HO-01A,TCGA-C8-A1HO-01Z,TCGA-C8-A1HO-01Z-00-DX1,TCGA-C8-A1HO-01Z-00-DX1.0C702CEE-C373-4D00-A706-32206D41AC17.svs
Primary Tumor,89b6b8b5-321a-408f-9408-1b862c71ba2a,6f618400-b914-4103-bf46-9c026b470aa0.FPKM-UQ.txt.gz,TCGA-C8-A26V,TCGA-C8-A26V-01,TCGA-C8-A26V-01A,TCGA-C8-A26V-01Z,TCGA-C8-A26V-01Z-00-DX1,TCGA-C8-A26V-01Z-00-DX1.6E86DF74-D575-4969-8142-963D9DF5208F.svs
Primary Tumor,bc0cce9b-2b9d-4ca6-aa90-daa266e9d939,45c4eed7-f80d-4d33-abbb-321ff5ed0750.FPKM-UQ.txt.gz,TCGA-C8-A26W,TCGA-C8-A26W-01,TCGA-C8-A26W-01A,TCGA-C8-A26W-01Z,TCGA-C8-A26W-01Z-00-DX1,TCGA-C8-A26W-01Z-00-DX1.CFF07941-6CD1-4CF9-BE5F-387DA67B66CC.svs
Primary Tumor,0c4fe6bf-025f-458d-92e7-2a9368a92dee,8a244dd2-0dc1-429c-81a1-5873ce536b47.FPKM-UQ.txt.gz,TCGA-C8-A26X,TCGA-C8-A26X-01,TCGA-C8-A26X-01A,TCGA-C8-A26X-01Z,TCGA-C8-A26X-01Z-00-DX1,TCGA-C8-A26X-01Z-00-DX1.FBD86F91-BAD7-4484-8D50-202340FBF242.svs
Primary Tumor,bb305b6d-b989-4da3-a798-46eff441e9e2,6069387b-32a3-4e1c-8386-050aa2da67c4.FPKM-UQ.txt.gz,TCGA-C8-A26Y,TCGA-C8-A26Y-01,TCGA-C8-A26Y-01A,TCGA-C8-A26Y-01Z,TCGA-C8-A26Y-01Z-00-DX1,TCGA-C8-A26Y-01Z-00-DX1.166EE604-4EF3-401D-99E9-3A9711316CC4.svs
Primary Tumor,ab1a8b10-7442-4bc8-9390-82ceaddf576e,72be5cae-79cb-40da-b6ba-00d2192d6ec8.FPKM-UQ.txt.gz,TCGA-C8-A26Z,TCGA-C8-A26Z-01,TCGA-C8-A26Z-01A,TCGA-C8-A26Z-01Z,TCGA-C8-A26Z-01Z-00-DX1,TCGA-C8-A26Z-01Z-00-DX1.1A15D951-F3BD-4024-91DD-E7633C09A837.svs
Primary Tumor,67778e7f-743a-44fe-b3c2-6bfeb8e6fd26,60396a51-81af-4e2a-8599-500eb58620c7.FPKM-UQ.txt.gz,TCGA-C8-A273,TCGA-C8-A273-01,TCGA-C8-A273-01A,TCGA-C8-A273-01Z,TCGA-C8-A273-01Z-00-DX1,TCGA-C8-A273-01Z-00-DX1.6E5D581F-DF80-478D-82D1-6D6525EED1B5.svs
Primary Tumor,d22adc62-0a38-43d7-bf55-649820ffea97,7d229eb4-cdbd-4578-9e54-c7cbd7ef1378.FPKM-UQ.txt.gz,TCGA-C8-A274,TCGA-C8-A274-01,TCGA-C8-A274-01A,TCGA-C8-A274-01Z,TCGA-C8-A274-01Z-00-DX1,TCGA-C8-A274-01Z-00-DX1.B667DAB1-C944-4285-A312-5E4DDAE0EE78.svs
Primary Tumor,eabb8bef-b292-40ec-aba8-7d1b8df081e8,4ba6c212-ef90-4ab3-b551-35c05cb6df90.FPKM-UQ.txt.gz,TCGA-C8-A275,TCGA-C8-A275-01,TCGA-C8-A275-01A,TCGA-C8-A275-01Z,TCGA-C8-A275-01Z-00-DX1,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.svs
Primary Tumor,16ccbd09-92e4-42b1-aa1b-d0ce2ab55861,a8a58442-78f5-4876-b25e-c04339eb6f26.FPKM-UQ.txt.gz,TCGA-C8-A278,TCGA-C8-A278-01,TCGA-C8-A278-01A,TCGA-C8-A278-01Z,TCGA-C8-A278-01Z-00-DX1,TCGA-C8-A278-01Z-00-DX1.188B3FE0-7B20-401A-A6B7-8F1798018162.svs
Primary Tumor,3ee45364-e290-4e57-bbdc-933242877414,8ef08961-b69c-481b-ba38-205bff347775.FPKM-UQ.txt.gz,TCGA-C8-A27A,TCGA-C8-A27A-01,TCGA-C8-A27A-01A,TCGA-C8-A27A-01Z,TCGA-C8-A27A-01Z-00-DX1,TCGA-C8-A27A-01Z-00-DX1.0E26C46D-CD65-40F3-8976-EB4415582934.svs
Primary Tumor,3669df06-76c5-4673-8644-a83bc9976583,b667a6ae-353f-4045-a442-a4320231ed73.FPKM-UQ.txt.gz,TCGA-C8-A27B,TCGA-C8-A27B-01,TCGA-C8-A27B-01A,TCGA-C8-A27B-01Z,TCGA-C8-A27B-01Z-00-DX1,TCGA-C8-A27B-01Z-00-DX1.5A8A14E8-6430-4147-9C71-805024E098CB.svs
Primary Tumor,aba25051-2170-424c-97e8-736afc3ccf48,d229a59b-4f6c-4714-8dd5-1c714a764b22.FPKM-UQ.txt.gz,TCGA-C8-A3M7,TCGA-C8-A3M7-01,TCGA-C8-A3M7-01A,TCGA-C8-A3M7-01Z,TCGA-C8-A3M7-01Z-00-DX1,TCGA-C8-A3M7-01Z-00-DX1.846C75F1-2E7E-44F7-B21F-C246141558FA.svs
Primary Tumor,666ec2c9-4b89-4a47-ad09-2d9a6ff7d854,a8e5861f-e86c-473d-8ff7-5630532b3c61.FPKM-UQ.txt.gz,TCGA-C8-A3M8,TCGA-C8-A3M8-01,TCGA-C8-A3M8-01A,TCGA-C8-A3M8-01Z,TCGA-C8-A3M8-01Z-00-DX1,TCGA-C8-A3M8-01Z-00-DX1.97AC85E0-6281-4F2E-8034-24AD5F52D5A6.svs
Primary Tumor,2f20f386-55e7-4ee8-80ed-8349f00d0484,c14af0e0-81e9-43e7-b08d-b751194e35ef.FPKM-UQ.txt.gz,TCGA-C8-A8HP,TCGA-C8-A8HP-01,TCGA-C8-A8HP-01A,TCGA-C8-A8HP-01Z,TCGA-C8-A8HP-01Z-00-DX1,TCGA-C8-A8HP-01Z-00-DX1.B6EE8271-2E51-4184-9B0C-2ADA69B4A714.svs
Primary Tumor,b3167bbc-c70d-41b3-9752-f532bce36e39,ff1a6ac0-ed5a-4736-8e76-083d33edb720.FPKM-UQ.txt.gz,TCGA-C8-A8HQ,TCGA-C8-A8HQ-01,TCGA-C8-A8HQ-01A,TCGA-C8-A8HQ-01Z,TCGA-C8-A8HQ-01Z-00-DX1,TCGA-C8-A8HQ-01Z-00-DX1.A08190B5-F17E-4057-9DBD-B2F34CAEAFDC.svs
Primary Tumor,a9077fe7-aeef-4c46-886a-46855b0f9c37,f87f2bab-c823-41dc-aac7-75d626ec8200.FPKM-UQ.txt.gz,TCGA-C8-A8HR,TCGA-C8-A8HR-01,TCGA-C8-A8HR-01A,TCGA-C8-A8HR-01Z,TCGA-C8-A8HR-01Z-00-DX1,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.svs
Primary Tumor,884e2391-4bd7-4589-ab11-786b1ed708e3,ceefc80a-4852-44aa-a234-26d0e5062c5f.FPKM-UQ.txt.gz,TCGA-D8-A13Y,TCGA-D8-A13Y-01,TCGA-D8-A13Y-01A,TCGA-D8-A13Y-01Z,TCGA-D8-A13Y-01Z-00-DX1,TCGA-D8-A13Y-01Z-00-DX1.02321E77-A11E-41A5-95FE-BB897EA5CE58.svs
Primary Tumor,884e2391-4bd7-4589-ab11-786b1ed708e3,ceefc80a-4852-44aa-a234-26d0e5062c5f.FPKM-UQ.txt.gz,TCGA-D8-A13Y,TCGA-D8-A13Y-01,TCGA-D8-A13Y-01A,TCGA-D8-A13Y-01Z,TCGA-D8-A13Y-01Z-00-DX2,TCGA-D8-A13Y-01Z-00-DX2.0043D2BB-B04D-4A44-AAB1-1CAAD97AC246.svs
Primary Tumor,ddbccf06-21f6-4187-8b1c-5504df23e987,ad1b1ba2-a050-4d62-9e44-4dda1b68aa2e.FPKM-UQ.txt.gz,TCGA-D8-A13Z,TCGA-D8-A13Z-01,TCGA-D8-A13Z-01A,TCGA-D8-A13Z-01Z,TCGA-D8-A13Z-01Z-00-DX1,TCGA-D8-A13Z-01Z-00-DX1.517140BB-D34C-42F8-952C-340EF16D382F.svs
Primary Tumor,2f31cf98-7870-47ad-9042-fd5ff321d2a4,1c072d05-bdd8-4d30-ba1d-099ed32ea33a.FPKM-UQ.txt.gz,TCGA-D8-A140,TCGA-D8-A140-01,TCGA-D8-A140-01A,TCGA-D8-A140-01Z,TCGA-D8-A140-01Z-00-DX1,TCGA-D8-A140-01Z-00-DX1.5B9382C0-332C-4FBF-82CD-B9453D02B815.svs
Primary Tumor,2f31cf98-7870-47ad-9042-fd5ff321d2a4,1c072d05-bdd8-4d30-ba1d-099ed32ea33a.FPKM-UQ.txt.gz,TCGA-D8-A140,TCGA-D8-A140-01,TCGA-D8-A140-01A,TCGA-D8-A140-01Z,TCGA-D8-A140-01Z-00-DX2,TCGA-D8-A140-01Z-00-DX2.0C0A62BB-1FB8-47D8-8FAF-112D221F18BE.svs
Primary Tumor,622bfca6-f4ee-4c9a-9b77-6f9b6afe76c6,1b70d7d9-1d4f-4912-820a-e7ccaa0c9038.FPKM-UQ.txt.gz,TCGA-D8-A141,TCGA-D8-A141-01,TCGA-D8-A141-01A,TCGA-D8-A141-01Z,TCGA-D8-A141-01Z-00-DX1,TCGA-D8-A141-01Z-00-DX1.10F6EEB2-C920-43FF-B5A7-B5A651CBDBE3.svs
Primary Tumor,622bfca6-f4ee-4c9a-9b77-6f9b6afe76c6,1b70d7d9-1d4f-4912-820a-e7ccaa0c9038.FPKM-UQ.txt.gz,TCGA-D8-A141,TCGA-D8-A141-01,TCGA-D8-A141-01A,TCGA-D8-A141-01Z,TCGA-D8-A141-01Z-00-DX2,TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB.svs
Primary Tumor,32509ae3-0abf-46a8-8df9-9f10386b4a9c,b8001d68-74fb-46a4-b0c5-388387479685.FPKM-UQ.txt.gz,TCGA-D8-A142,TCGA-D8-A142-01,TCGA-D8-A142-01A,TCGA-D8-A142-01Z,TCGA-D8-A142-01Z-00-DX1,TCGA-D8-A142-01Z-00-DX1.F6D58989-9120-40C9-918D-6B1650C1A8E8.svs
Primary Tumor,3ceb974b-992b-4be5-a2d0-2e1b733c75e6,4b19c0e2-2a61-4f0a-9257-4a528e6b320e.FPKM-UQ.txt.gz,TCGA-D8-A143,TCGA-D8-A143-01,TCGA-D8-A143-01A,TCGA-D8-A143-01Z,TCGA-D8-A143-01Z-00-DX1,TCGA-D8-A143-01Z-00-DX1.4697FB2F-91D5-4506-AF23-7DE304D44A3F.svs
Primary Tumor,9e67a6d0-2de1-4b21-8404-2564230d046c,e091bf28-5002-48ff-93df-3030c0942b3a.FPKM-UQ.txt.gz,TCGA-D8-A145,TCGA-D8-A145-01,TCGA-D8-A145-01A,TCGA-D8-A145-01Z,TCGA-D8-A145-01Z-00-DX1,TCGA-D8-A145-01Z-00-DX1.34D4EC27-7FD7-4BE2-95A4-CA521CB5590E.svs
Primary Tumor,9e67a6d0-2de1-4b21-8404-2564230d046c,e091bf28-5002-48ff-93df-3030c0942b3a.FPKM-UQ.txt.gz,TCGA-D8-A145,TCGA-D8-A145-01,TCGA-D8-A145-01A,TCGA-D8-A145-01Z,TCGA-D8-A145-01Z-00-DX2,TCGA-D8-A145-01Z-00-DX2.B834BF47-1CD6-45EA-BB88-D8ECE1FDDC6A.svs
Primary Tumor,68103d72-2855-45c5-8713-c56dfec645e3,26e8feed-d934-4dbc-8b04-d771b2a65915.FPKM-UQ.txt.gz,TCGA-D8-A146,TCGA-D8-A146-01,TCGA-D8-A146-01A,TCGA-D8-A146-01Z,TCGA-D8-A146-01Z-00-DX1,TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B.svs
Primary Tumor,7fcce263-a750-4cd0-a3da-d241ac870f7d,bf247059-bf60-4e1f-a865-6e715e2db9a2.FPKM-UQ.txt.gz,TCGA-D8-A147,TCGA-D8-A147-01,TCGA-D8-A147-01A,TCGA-D8-A147-01Z,TCGA-D8-A147-01Z-00-DX1,TCGA-D8-A147-01Z-00-DX1.159094F2-BB78-4910-B7AE-3D7CAAB1DAD9.svs
Primary Tumor,67d37ba4-c5d8-49ce-8e1f-b912cc9a9c3d,fd39d52c-5ae1-429c-b85c-96321db417d3.FPKM-UQ.txt.gz,TCGA-D8-A1J8,TCGA-D8-A1J8-01,TCGA-D8-A1J8-01A,TCGA-D8-A1J8-01Z,TCGA-D8-A1J8-01Z-00-DX1,TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D.svs
Primary Tumor,67d37ba4-c5d8-49ce-8e1f-b912cc9a9c3d,fd39d52c-5ae1-429c-b85c-96321db417d3.FPKM-UQ.txt.gz,TCGA-D8-A1J8,TCGA-D8-A1J8-01,TCGA-D8-A1J8-01A,TCGA-D8-A1J8-01Z,TCGA-D8-A1J8-01Z-00-DX2,TCGA-D8-A1J8-01Z-00-DX2.5DCB3447-548D-442C-86B1-CEF79B8689DF.svs
Primary Tumor,762a28c1-aa7b-43bd-bfd5-b0164ecd51ce,c64c76e7-635c-458e-a032-07775aeb03d9.FPKM-UQ.txt.gz,TCGA-D8-A1J9,TCGA-D8-A1J9-01,TCGA-D8-A1J9-01A,TCGA-D8-A1J9-01Z,TCGA-D8-A1J9-01Z-00-DX2,TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B.svs
Primary Tumor,762a28c1-aa7b-43bd-bfd5-b0164ecd51ce,c64c76e7-635c-458e-a032-07775aeb03d9.FPKM-UQ.txt.gz,TCGA-D8-A1J9,TCGA-D8-A1J9-01,TCGA-D8-A1J9-01A,TCGA-D8-A1J9-01Z,TCGA-D8-A1J9-01Z-00-DX1,TCGA-D8-A1J9-01Z-00-DX1.F81FA9EF-8129-4E17-A9AD-2B850782CC18.svs
Primary Tumor,a563ebf1-7e1e-4736-a496-b1b053280f9e,de2ffea0-e172-45e2-aa15-f543758deb78.FPKM-UQ.txt.gz,TCGA-D8-A1JA,TCGA-D8-A1JA-01,TCGA-D8-A1JA-01A,TCGA-D8-A1JA-01Z,TCGA-D8-A1JA-01Z-00-DX1,TCGA-D8-A1JA-01Z-00-DX1.BD43F94A-D5A8-490E-AED4-5F3AB24080FA.svs
Primary Tumor,e84966d8-0cdc-4ad9-96ba-c20abe72ce8b,7bc55a1b-4962-4882-80f9-db2f0a808bd9.FPKM-UQ.txt.gz,TCGA-D8-A1JB,TCGA-D8-A1JB-01,TCGA-D8-A1JB-01A,TCGA-D8-A1JB-01Z,TCGA-D8-A1JB-01Z-00-DX1,TCGA-D8-A1JB-01Z-00-DX1.6CF48257-066C-4B8C-91AA-30A6B4AD4307.svs
Primary Tumor,3946cac8-d141-4483-8e97-a548ccc19100,7200e770-c95b-44bf-97bb-4b20f26edb77.FPKM-UQ.txt.gz,TCGA-D8-A1JC,TCGA-D8-A1JC-01,TCGA-D8-A1JC-01A,TCGA-D8-A1JC-01Z,TCGA-D8-A1JC-01Z-00-DX1,TCGA-D8-A1JC-01Z-00-DX1.16D32FE8-4D76-4EEC-9739-D394087605BC.svs
Primary Tumor,3946cac8-d141-4483-8e97-a548ccc19100,7200e770-c95b-44bf-97bb-4b20f26edb77.FPKM-UQ.txt.gz,TCGA-D8-A1JC,TCGA-D8-A1JC-01,TCGA-D8-A1JC-01A,TCGA-D8-A1JC-01Z,TCGA-D8-A1JC-01Z-00-DX2,TCGA-D8-A1JC-01Z-00-DX2.854ABF5D-40F1-48AE-802F-97D75497F1FD.svs
Primary Tumor,8e2a0445-d03e-4b89-9b0f-d1f2568ca286,c14ae3ed-5d43-452c-8955-631a8c62660d.FPKM-UQ.txt.gz,TCGA-D8-A1JD,TCGA-D8-A1JD-01,TCGA-D8-A1JD-01A,TCGA-D8-A1JD-01Z,TCGA-D8-A1JD-01Z-00-DX1,TCGA-D8-A1JD-01Z-00-DX1.6D215B14-DD90-4635-8645-AF06EBD9BA3F.svs
Primary Tumor,8e2a0445-d03e-4b89-9b0f-d1f2568ca286,c14ae3ed-5d43-452c-8955-631a8c62660d.FPKM-UQ.txt.gz,TCGA-D8-A1JD,TCGA-D8-A1JD-01,TCGA-D8-A1JD-01A,TCGA-D8-A1JD-01Z,TCGA-D8-A1JD-01Z-00-DX2,TCGA-D8-A1JD-01Z-00-DX2.C6A7667E-25C9-48BD-A4E7-F4BB740FE589.svs
Primary Tumor,8937466a-65cb-47db-bcab-c55bc993413c,ff41537c-7cf5-4899-86b0-e1b2a2b7d463.FPKM-UQ.txt.gz,TCGA-D8-A1JE,TCGA-D8-A1JE-01,TCGA-D8-A1JE-01A,TCGA-D8-A1JE-01Z,TCGA-D8-A1JE-01Z-00-DX2,TCGA-D8-A1JE-01Z-00-DX2.CCF3DFEF-E851-425A-BCD0-0F7B377A00BC.svs
Primary Tumor,8937466a-65cb-47db-bcab-c55bc993413c,ff41537c-7cf5-4899-86b0-e1b2a2b7d463.FPKM-UQ.txt.gz,TCGA-D8-A1JE,TCGA-D8-A1JE-01,TCGA-D8-A1JE-01A,TCGA-D8-A1JE-01Z,TCGA-D8-A1JE-01Z-00-DX1,TCGA-D8-A1JE-01Z-00-DX1.714805A1-E337-46DA-88D9-6CE4B4E3C2D0.svs
Primary Tumor,6f6eab80-0b0c-473f-9c29-33f317ff18e8,4d186011-bf83-49da-85b9-a42337fa1a23.FPKM-UQ.txt.gz,TCGA-D8-A1JF,TCGA-D8-A1JF-01,TCGA-D8-A1JF-01A,TCGA-D8-A1JF-01Z,TCGA-D8-A1JF-01Z-00-DX1,TCGA-D8-A1JF-01Z-00-DX1.224EDA43-F822-4A88-814A-BA7D4C60F8CC.svs
Primary Tumor,3bfe9d91-dc39-4dcb-a35f-0a2263361fe3,ee05eaa6-eaca-4438-ac1f-4259f525e2a1.FPKM-UQ.txt.gz,TCGA-D8-A1JG,TCGA-D8-A1JG-01,TCGA-D8-A1JG-01B,TCGA-D8-A1JG-01Z,TCGA-D8-A1JG-01Z-00-DX1,TCGA-D8-A1JG-01Z-00-DX1.BA6D5CC7-3A9B-4D17-A86A-B159D345A216.svs
Primary Tumor,f371b7cc-d6bb-47cd-806d-1b2a469aeb54,1f853089-c40d-4bee-9833-837f327b275a.FPKM-UQ.txt.gz,TCGA-D8-A1JH,TCGA-D8-A1JH-01,TCGA-D8-A1JH-01A,TCGA-D8-A1JH-01Z,TCGA-D8-A1JH-01Z-00-DX1,TCGA-D8-A1JH-01Z-00-DX1.4A4F2502-612C-421D-9F64-444BF2C85620.svs
Primary Tumor,5a4551ed-147a-44e1-b155-e0e9f8c29298,920f661a-0613-4c80-8a42-65c7a0c32337.FPKM-UQ.txt.gz,TCGA-D8-A1JI,TCGA-D8-A1JI-01,TCGA-D8-A1JI-01A,TCGA-D8-A1JI-01Z,TCGA-D8-A1JI-01Z-00-DX1,TCGA-D8-A1JI-01Z-00-DX1.9BDB647F-EEAB-4235-BE44-A3815A48CCE0.svs
Primary Tumor,5a4551ed-147a-44e1-b155-e0e9f8c29298,920f661a-0613-4c80-8a42-65c7a0c32337.FPKM-UQ.txt.gz,TCGA-D8-A1JI,TCGA-D8-A1JI-01,TCGA-D8-A1JI-01A,TCGA-D8-A1JI-01Z,TCGA-D8-A1JI-01Z-00-DX2,TCGA-D8-A1JI-01Z-00-DX2.E688E270-26C9-43EC-BC26-86BF8B74A31D.svs
Primary Tumor,aaf650d8-7b4c-4bd8-9ee3-9794a9282fb2,79eee19f-5a9c-4e79-83ef-d6871ef4cb6f.FPKM-UQ.txt.gz,TCGA-D8-A1JJ,TCGA-D8-A1JJ-01,TCGA-D8-A1JJ-01A,TCGA-D8-A1JJ-01Z,TCGA-D8-A1JJ-01Z-00-DX1,TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38.svs
Primary Tumor,aaf650d8-7b4c-4bd8-9ee3-9794a9282fb2,79eee19f-5a9c-4e79-83ef-d6871ef4cb6f.FPKM-UQ.txt.gz,TCGA-D8-A1JJ,TCGA-D8-A1JJ-01,TCGA-D8-A1JJ-01A,TCGA-D8-A1JJ-01Z,TCGA-D8-A1JJ-01Z-00-DX2,TCGA-D8-A1JJ-01Z-00-DX2.7D20F308-7DC6-4367-9459-3AC4C654E7F7.svs
Primary Tumor,e2f4dae6-79b6-4941-be40-d263b5df4059,a3bba70b-6661-4bec-bcf0-053da7aa61f9.FPKM-UQ.txt.gz,TCGA-D8-A1JK,TCGA-D8-A1JK-01,TCGA-D8-A1JK-01A,TCGA-D8-A1JK-01Z,TCGA-D8-A1JK-01Z-00-DX1,TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05.svs
Primary Tumor,d48fab3b-5e9b-40f3-92c0-1dae32e461e8,7d9d7119-4a9e-46f6-b758-153bfcc869a5.FPKM-UQ.txt.gz,TCGA-D8-A1JL,TCGA-D8-A1JL-01,TCGA-D8-A1JL-01A,TCGA-D8-A1JL-01Z,TCGA-D8-A1JL-01Z-00-DX1,TCGA-D8-A1JL-01Z-00-DX1.FE3F0C6B-F98A-4036-BF9A-25A8CC66B1FD.svs
